original_mRNAID	new_ID
Chi_Caur_20_FUN_005567-T1	Chi_Caur_20_MNS1
Chi_Caur_20_FUN_005572-T1	Chi_Caur_20_HGH1
Chi_Caur_20_FUN_005573-T1	Chi_Caur_20_TFG1
Chi_Caur_20_FUN_005576-T1	Chi_Caur_20_GPI14
Chi_Caur_20_FUN_005577-T1	Chi_Caur_20_SKI6
Chi_Caur_20_FUN_005586-T1	Chi_Caur_20_FAF1
Chi_Caur_20_FUN_005588-T1	Chi_Caur_20_BRN1
Chi_Caur_20_FUN_005589-T1	Chi_Caur_20_YIM1_2
Chi_Caur_20_FUN_005590-T1	Chi_Caur_20_YME1
Chi_Caur_20_FUN_005593-T1	Chi_Caur_20_ERV46
Chi_Caur_20_FUN_005596-T1	Chi_Caur_20_SFL1
Chi_Caur_20_FUN_005598-T1	Chi_Caur_20_BCS1
Chi_Caur_20_FUN_005599-T1	Chi_Caur_20_UBP2
Chi_Caur_20_FUN_005600-T1	Chi_Caur_20_ADP1
Chi_Caur_20_FUN_005601-T1	Chi_Caur_20_GRE2_3
Chi_Caur_20_FUN_005605-T1	Chi_Caur_20_BUD31
Chi_Caur_20_FUN_005606-T1	Chi_Caur_20_HCM1
Chi_Caur_20_FUN_005609-T1	Chi_Caur_20_CTP1
Chi_Caur_20_FUN_005612-T1	Chi_Caur_20_HUL5
Chi_Caur_20_FUN_005614-T1	Chi_Caur_20_pho2_2
Chi_Caur_20_FUN_005618-T1	Chi_Caur_20_RLP24
Chi_Caur_20_FUN_005619-T1	Chi_Caur_20_PAM18
Chi_Caur_20_FUN_005629-T1	Chi_Caur_20_GLT1
Chi_Caur_20_FUN_001437-T1	Chi_Caur_20_OST3
Chi_Caur_20_FUN_001438-T1	Chi_Caur_20_RIM13
Chi_Caur_20_FUN_001439-T1	Chi_Caur_20_GPI10
Chi_Caur_20_FUN_001440-T1	Chi_Caur_20_ADH1_1
Chi_Caur_20_FUN_001441-T1	Chi_Caur_20_ATG16
Chi_Caur_20_FUN_001443-T1	Chi_Caur_20_PHO2
Chi_Caur_20_FUN_001445-T1	Chi_Caur_20_DUN1
Chi_Caur_20_FUN_001447-T1	Chi_Caur_20_CCT3
Chi_Caur_20_FUN_001449-T1	Chi_Caur_20_KIN28
Chi_Caur_20_FUN_001452-T1	Chi_Caur_20_VTC4
Chi_Caur_20_FUN_001455-T1	Chi_Caur_20_BUB1
Chi_Caur_20_FUN_001456-T1	Chi_Caur_20_GPI16
Chi_Caur_20_FUN_001458-T1	Chi_Caur_20_APL6
Chi_Caur_20_FUN_001461-T1	Chi_Caur_20_SAH1
Chi_Caur_20_FUN_001464-T1	Chi_Caur_20_GLN3
Chi_Caur_20_FUN_001466-T1	Chi_Caur_20_DUG1
Chi_Caur_20_FUN_001468-T1	Chi_Caur_20_SDT1
Chi_Caur_20_FUN_001469-T1	Chi_Caur_20_FSH3
Chi_Caur_20_FUN_001474-T1	Chi_Caur_20_SFC1
Chi_Caur_20_FUN_001476-T1	Chi_Caur_20_vip1
Chi_Caur_20_FUN_001478-T1	Chi_Caur_20_HOG1
Chi_Caur_20_FUN_001479-T1	Chi_Caur_20_slp1
Chi_Caur_20_FUN_001480-T1	Chi_Caur_20_VPS20
Chi_Caur_20_FUN_001483-T1	Chi_Caur_20_NSP1
Chi_Caur_20_FUN_001484-T1	Chi_Caur_20_GPM1
Chi_Caur_20_FUN_001487-T1	Chi_Caur_20_GPP1
Chi_Caur_20_FUN_001489-T1	Chi_Caur_20_GUT1
Chi_Caur_20_FUN_005633-T1	Chi_Caur_20_CHC1
Chi_Caur_20_FUN_005634-T1	Chi_Caur_20_MCM21
Chi_Caur_20_FUN_005636-T1	Chi_Caur_20_YPI1
Chi_Caur_20_FUN_005641-T1	Chi_Caur_20_NCP1
Chi_Caur_20_FUN_005642-T1	Chi_Caur_20_IPK1
Chi_Caur_20_FUN_005645-T1	Chi_Caur_20_COX10
Chi_Caur_20_FUN_005646-T1	Chi_Caur_20_RMS1
Chi_Caur_20_FUN_005647-T1	Chi_Caur_20_BUB3
Chi_Caur_20_FUN_005652-T1	Chi_Caur_20_RGR1
Chi_Caur_20_FUN_005654-T1	Chi_Caur_20_TEF3
Chi_Caur_20_FUN_005655-T1	Chi_Caur_20_SPO1
Chi_Caur_20_FUN_005657-T1	Chi_Caur_20_YMC2
Chi_Caur_20_FUN_005658-T1	Chi_Caur_20_ERG28
Chi_Caur_20_FUN_005663-T1	Chi_Caur_20_GRP1
Chi_Caur_20_FUN_005664-T1	Chi_Caur_20_CCC1
Chi_Caur_20_FUN_005665-T1	Chi_Caur_20_SNF3
Chi_Caur_20_FUN_005666-T1	Chi_Caur_20_UTP21
Chi_Caur_20_FUN_005667-T1	Chi_Caur_20_VAM6
Chi_Caur_20_FUN_005672-T1	Chi_Caur_20_RPL31B
Chi_Caur_20_FUN_005676-T1	Chi_Caur_20_SIP5
Chi_Caur_20_FUN_005678-T1	Chi_Caur_20_STE7
Chi_Caur_20_FUN_005681-T1	Chi_Caur_20_prp10
Chi_Caur_20_FUN_005682-T1	Chi_Caur_20_RAD2
Chi_Caur_20_FUN_005685-T1	Chi_Caur_20_FBA1
Chi_Caur_20_FUN_005686-T1	Chi_Caur_20_TIM12
Chi_Caur_20_FUN_005687-T1	Chi_Caur_20_PBY1
Chi_Caur_20_FUN_005688-T1	Chi_Caur_20_DEF1
Chi_Caur_20_FUN_005689-T1	Chi_Caur_20_NHP6
Chi_Caur_20_FUN_005690-T1	Chi_Caur_20_toa2
Chi_Caur_20_FUN_005691-T1	Chi_Caur_20_TAP42
Chi_Caur_20_FUN_005693-T1	Chi_Caur_20_mcm7
Chi_Caur_20_FUN_005698-T1	Chi_Caur_20_ASN1
Chi_Caur_20_FUN_001491-T1	Chi_Caur_20_SEN2
Chi_Caur_20_FUN_001491-T2	Chi_Caur_20_SEN2
Chi_Caur_20_FUN_001494-T1	Chi_Caur_20_SUL2
Chi_Caur_20_FUN_001495-T1	Chi_Caur_20_TIF1
Chi_Caur_20_FUN_001496-T1	Chi_Caur_20_GLG2_1
Chi_Caur_20_FUN_001497-T1	Chi_Caur_20_RPS21
Chi_Caur_20_FUN_001498-T1	Chi_Caur_20_TRM2
Chi_Caur_20_FUN_001499-T1	Chi_Caur_20_LCB3
Chi_Caur_20_FUN_001500-T1	Chi_Caur_20_RHO4
Chi_Caur_20_FUN_001501-T1	Chi_Caur_20_TOS1
Chi_Caur_20_FUN_001502-T1	Chi_Caur_20_MPA43
Chi_Caur_20_FUN_001504-T1	Chi_Caur_20_VMA4
Chi_Caur_20_FUN_001505-T1	Chi_Caur_20_MRS2
Chi_Caur_20_FUN_001512-T1	Chi_Caur_20_dus2
Chi_Caur_20_FUN_001513-T1	Chi_Caur_20_TIM23
Chi_Caur_20_FUN_001517-T1	Chi_Caur_20_ACC1
Chi_Caur_20_FUN_001517-T2	Chi_Caur_20_ACC1
Chi_Caur_20_FUN_001519-T1	Chi_Caur_20_GSL2
Chi_Caur_20_FUN_001523-T1	Chi_Caur_20_PWP2
Chi_Caur_20_FUN_001524-T1	Chi_Caur_20_GSY1
Chi_Caur_20_FUN_001530-T1	Chi_Caur_20_FPR1
Chi_Caur_20_FUN_001532-T1	Chi_Caur_20_TOM70
Chi_Caur_20_FUN_001533-T1	Chi_Caur_20_TEP1
Chi_Caur_20_FUN_001535-T1	Chi_Caur_20_EPT1
Chi_Caur_20_FUN_001536-T1	Chi_Caur_20_tom22
Chi_Caur_20_FUN_001537-T1	Chi_Caur_20_FAR11
Chi_Caur_20_FUN_005700-T1	Chi_Caur_20_UBR1
Chi_Caur_20_FUN_005701-T1	Chi_Caur_20_TYS1
Chi_Caur_20_FUN_005703-T1	Chi_Caur_20_DAD1
Chi_Caur_20_FUN_005706-T1	Chi_Caur_20_GPA1
Chi_Caur_20_FUN_005707-T1	Chi_Caur_20_COR1
Chi_Caur_20_FUN_005710-T1	Chi_Caur_20_pis1
Chi_Caur_20_FUN_005711-T1	Chi_Caur_20_apc5
Chi_Caur_20_FUN_005712-T1	Chi_Caur_20_RIX1
Chi_Caur_20_FUN_005713-T1	Chi_Caur_20_VPH1
Chi_Caur_20_FUN_005722-T1	Chi_Caur_20_SSZ1
Chi_Caur_20_FUN_005723-T1	Chi_Caur_20_GYP1
Chi_Caur_20_FUN_005724-T1	Chi_Caur_20_mtd1
Chi_Caur_20_FUN_005729-T1	Chi_Caur_20_INO80
Chi_Caur_20_FUN_005733-T1	Chi_Caur_20_ESF1
Chi_Caur_20_FUN_005734-T1	Chi_Caur_20_RTC5
Chi_Caur_20_FUN_005736-T1	Chi_Caur_20_rio1
Chi_Caur_20_FUN_005738-T1	Chi_Caur_20_PTC4
Chi_Caur_20_FUN_005740-T1	Chi_Caur_20_TPS1
Chi_Caur_20_FUN_005741-T1	Chi_Caur_20_hrf1
Chi_Caur_20_FUN_005744-T1	Chi_Caur_20_HIR3
Chi_Caur_20_FUN_005747-T1	Chi_Caur_20_PRN1
Chi_Caur_20_FUN_005749-T1	Chi_Caur_20_SUR2
Chi_Caur_20_FUN_005750-T1	Chi_Caur_20_BET3
Chi_Caur_20_FUN_001543-T1	Chi_Caur_20_CNS1
Chi_Caur_20_FUN_001547-T1	Chi_Caur_20_TUF1
Chi_Caur_20_FUN_001548-T1	Chi_Caur_20_APC1
Chi_Caur_20_FUN_001549-T1	Chi_Caur_20_PSD1
Chi_Caur_20_FUN_001550-T1	Chi_Caur_20_MOB2
Chi_Caur_20_FUN_001551-T1	Chi_Caur_20_RPO41
Chi_Caur_20_FUN_001552-T1	Chi_Caur_20_SNF7
Chi_Caur_20_FUN_001553-T1	Chi_Caur_20_sed5
Chi_Caur_20_FUN_001554-T1	Chi_Caur_20_TUB2
Chi_Caur_20_FUN_001556-T1	Chi_Caur_20_RIC1
Chi_Caur_20_FUN_001557-T1	Chi_Caur_20_RPS16
Chi_Caur_20_FUN_001558-T1	Chi_Caur_20_rpl13
Chi_Caur_20_FUN_001560-T1	Chi_Caur_20_EXG1
Chi_Caur_20_FUN_001562-T1	Chi_Caur_20_MDM31
Chi_Caur_20_FUN_001565-T1	Chi_Caur_20_MST1
Chi_Caur_20_FUN_001566-T1	Chi_Caur_20_CDC73
Chi_Caur_20_FUN_001567-T1	Chi_Caur_20_ATG17
Chi_Caur_20_FUN_001570-T1	Chi_Caur_20_MIA40
Chi_Caur_20_FUN_001572-T1	Chi_Caur_20_YKT6
Chi_Caur_20_FUN_001573-T1	Chi_Caur_20_VTS1
Chi_Caur_20_FUN_001574-T1	Chi_Caur_20_PDE2
Chi_Caur_20_FUN_001580-T1	Chi_Caur_20_LYS2
Chi_Caur_20_FUN_001581-T1	Chi_Caur_20_RAD16
Chi_Caur_20_FUN_001582-T1	Chi_Caur_20_RPS18
Chi_Caur_20_FUN_001583-T1	Chi_Caur_20_yml6
Chi_Caur_20_FUN_001584-T1	Chi_Caur_20_KEX1
Chi_Caur_20_FUN_001585-T1	Chi_Caur_20_GPH1
Chi_Caur_20_FUN_001586-T1	Chi_Caur_20_WDR83
Chi_Caur_20_FUN_001588-T1	Chi_Caur_20_MCM1
Chi_Caur_20_FUN_001592-T1	Chi_Caur_20_RIM15
Chi_Caur_20_FUN_001593-T1	Chi_Caur_20_rex2
Chi_Caur_20_FUN_005755-T1	Chi_Caur_20_TGL3
Chi_Caur_20_FUN_005757-T1	Chi_Caur_20_utp15
Chi_Caur_20_FUN_005758-T1	Chi_Caur_20_RPL3
Chi_Caur_20_FUN_005760-T1	Chi_Caur_20_MIS1
Chi_Caur_20_FUN_005762-T1	Chi_Caur_20_EPL1
Chi_Caur_20_FUN_005765-T1	Chi_Caur_20_RRI1
Chi_Caur_20_FUN_005769-T1	Chi_Caur_20_hob3_2
Chi_Caur_20_FUN_005772-T1	Chi_Caur_20_RAD3
Chi_Caur_20_FUN_005775-T1	Chi_Caur_20_DAL5_4
Chi_Caur_20_FUN_005781-T1	Chi_Caur_20_ABP1
Chi_Caur_20_FUN_005782-T1	Chi_Caur_20_ssh4
Chi_Caur_20_FUN_005787-T1	Chi_Caur_20_HIR1
Chi_Caur_20_FUN_005788-T1	Chi_Caur_20_GET1
Chi_Caur_20_FUN_005789-T1	Chi_Caur_20_CKB1
Chi_Caur_20_FUN_005792-T1	Chi_Caur_20_CFT1
Chi_Caur_20_FUN_005795-T1	Chi_Caur_20_ERD2
Chi_Caur_20_FUN_005796-T1	Chi_Caur_20_PRE7
Chi_Caur_20_FUN_005797-T1	Chi_Caur_20_GYP2
Chi_Caur_20_FUN_005800-T1	Chi_Caur_20_rpb3
Chi_Caur_20_FUN_001594-T1	Chi_Caur_20_YPT35
Chi_Caur_20_FUN_001596-T1	Chi_Caur_20_puf6
Chi_Caur_20_FUN_001597-T1	Chi_Caur_20_TRX3
Chi_Caur_20_FUN_001598-T1	Chi_Caur_20_RPT2
Chi_Caur_20_FUN_001601-T1	Chi_Caur_20_SLM2
Chi_Caur_20_FUN_001602-T1	Chi_Caur_20_RPL23A
Chi_Caur_20_FUN_001604-T1	Chi_Caur_20_WSC2
Chi_Caur_20_FUN_001606-T1	Chi_Caur_20_MRN1
Chi_Caur_20_FUN_001608-T1	Chi_Caur_20_TEL1
Chi_Caur_20_FUN_001610-T1	Chi_Caur_20_GCV1
Chi_Caur_20_FUN_001612-T1	Chi_Caur_20_srp72
Chi_Caur_20_FUN_001613-T1	Chi_Caur_20_SEO1
Chi_Caur_20_FUN_001615-T1	Chi_Caur_20_cbp3
Chi_Caur_20_FUN_001618-T1	Chi_Caur_20_PRP45
Chi_Caur_20_FUN_001620-T1	Chi_Caur_20_NPY1
Chi_Caur_20_FUN_001621-T1	Chi_Caur_20_MRH4
Chi_Caur_20_FUN_001623-T1	Chi_Caur_20_NIP7
Chi_Caur_20_FUN_001624-T1	Chi_Caur_20_PUS1
Chi_Caur_20_FUN_001624-T2	Chi_Caur_20_PUS1
Chi_Caur_20_FUN_001625-T1	Chi_Caur_20_hhp1
Chi_Caur_20_FUN_001628-T1	Chi_Caur_20_ATM1
Chi_Caur_20_FUN_001629-T1	Chi_Caur_20_PDC2
Chi_Caur_20_FUN_001630-T1	Chi_Caur_20_CBF1
Chi_Caur_20_FUN_001631-T1	Chi_Caur_20_MNN4
Chi_Caur_20_FUN_001635-T1	Chi_Caur_20_PRI2
Chi_Caur_20_FUN_001636-T1	Chi_Caur_20_SPT16
Chi_Caur_20_FUN_001637-T1	Chi_Caur_20_YPT31
Chi_Caur_20_FUN_001638-T1	Chi_Caur_20_smb1
Chi_Caur_20_FUN_001639-T1	Chi_Caur_20_CHZ1
Chi_Caur_20_FUN_001640-T1	Chi_Caur_20_CLG1
Chi_Caur_20_FUN_001641-T1	Chi_Caur_20_MIG1
Chi_Caur_20_FUN_001643-T1	Chi_Caur_20_STB4
Chi_Caur_20_FUN_005807-T1	Chi_Caur_20_COQ10
Chi_Caur_20_FUN_005808-T1	Chi_Caur_20_RPS25
Chi_Caur_20_FUN_005810-T1	Chi_Caur_20_MDJ1
Chi_Caur_20_FUN_005811-T1	Chi_Caur_20_ACH1
Chi_Caur_20_FUN_005813-T1	Chi_Caur_20_RSA4
Chi_Caur_20_FUN_005815-T1	Chi_Caur_20_ACO2
Chi_Caur_20_FUN_005816-T1	Chi_Caur_20_BUD5
Chi_Caur_20_FUN_005817-T1	Chi_Caur_20_NAS6
Chi_Caur_20_FUN_005826-T1	Chi_Caur_20_TIF6
Chi_Caur_20_FUN_005827-T1	Chi_Caur_20_STT4
Chi_Caur_20_FUN_005828-T1	Chi_Caur_20_ERV25
Chi_Caur_20_FUN_005834-T1	Chi_Caur_20_XYL1
Chi_Caur_20_FUN_005836-T1	Chi_Caur_20_ARC15
Chi_Caur_20_FUN_001645-T1	Chi_Caur_20_MTQ2
Chi_Caur_20_FUN_001646-T1	Chi_Caur_20_RPA2
Chi_Caur_20_FUN_001650-T1	Chi_Caur_20_PRP43
Chi_Caur_20_FUN_001651-T1	Chi_Caur_20_ARF6
Chi_Caur_20_FUN_001652-T1	Chi_Caur_20_RKI1
Chi_Caur_20_FUN_001653-T1	Chi_Caur_20_RPS7A
Chi_Caur_20_FUN_001654-T1	Chi_Caur_20_bzz1
Chi_Caur_20_FUN_001656-T1	Chi_Caur_20_TMA46
Chi_Caur_20_FUN_001657-T1	Chi_Caur_20_TAO3
Chi_Caur_20_FUN_001659-T1	Chi_Caur_20_RRT14
Chi_Caur_20_FUN_001660-T1	Chi_Caur_20_POX18
Chi_Caur_20_FUN_001662-T1	Chi_Caur_20_COG7
Chi_Caur_20_FUN_001663-T1	Chi_Caur_20_PMC1
Chi_Caur_20_FUN_001665-T1	Chi_Caur_20_CYS3
Chi_Caur_20_FUN_001666-T1	Chi_Caur_20_CYT1
Chi_Caur_20_FUN_001667-T1	Chi_Caur_20_ITR1
Chi_Caur_20_FUN_001668-T1	Chi_Caur_20_BUR1
Chi_Caur_20_FUN_001669-T1	Chi_Caur_20_FTH1
Chi_Caur_20_FUN_001673-T1	Chi_Caur_20_CLF1
Chi_Caur_20_FUN_001674-T1	Chi_Caur_20_CDR1
Chi_Caur_20_FUN_001675-T1	Chi_Caur_20_THG1
Chi_Caur_20_FUN_001676-T1	Chi_Caur_20_RAD7
Chi_Caur_20_FUN_001677-T1	Chi_Caur_20_PRP39
Chi_Caur_20_FUN_001678-T1	Chi_Caur_20_SNU71
Chi_Caur_20_FUN_001679-T1	Chi_Caur_20_MSB2
Chi_Caur_20_FUN_001683-T1	Chi_Caur_20_spc24
Chi_Caur_20_FUN_001688-T1	Chi_Caur_20_SDH3
Chi_Caur_20_FUN_001689-T1	Chi_Caur_20_PIB2
Chi_Caur_20_FUN_001690-T1	Chi_Caur_20_STT3
Chi_Caur_20_FUN_001692-T1	Chi_Caur_20_IME4
Chi_Caur_20_FUN_005838-T1	Chi_Caur_20_THR4
Chi_Caur_20_FUN_005839-T1	Chi_Caur_20_TAM41
Chi_Caur_20_FUN_005841-T1	Chi_Caur_20_DPH3
Chi_Caur_20_FUN_005842-T1	Chi_Caur_20_RPS8A
Chi_Caur_20_FUN_005843-T1	Chi_Caur_20_LAP3
Chi_Caur_20_FUN_005845-T1	Chi_Caur_20_ACT1
Chi_Caur_20_FUN_005846-T1	Chi_Caur_20_OSM2
Chi_Caur_20_FUN_005847-T1	Chi_Caur_20_RAD54
Chi_Caur_20_FUN_005848-T1	Chi_Caur_20_srk1
Chi_Caur_20_FUN_005851-T1	Chi_Caur_20_STE14
Chi_Caur_20_FUN_005852-T1	Chi_Caur_20_GTR1
Chi_Caur_20_FUN_005853-T1	Chi_Caur_20_ERG9
Chi_Caur_20_FUN_005856-T1	Chi_Caur_20_SNX41
Chi_Caur_20_FUN_005858-T1	Chi_Caur_20_PPM1
Chi_Caur_20_FUN_001694-T1	Chi_Caur_20_SGD1
Chi_Caur_20_FUN_001695-T1	Chi_Caur_20_MSP1
Chi_Caur_20_FUN_001696-T1	Chi_Caur_20_YME2
Chi_Caur_20_FUN_001698-T1	Chi_Caur_20_VTC2
Chi_Caur_20_FUN_001699-T1	Chi_Caur_20_RET3
Chi_Caur_20_FUN_001704-T1	Chi_Caur_20_CDA2
Chi_Caur_20_FUN_001706-T1	Chi_Caur_20_YCP4
Chi_Caur_20_FUN_001707-T1	Chi_Caur_20_PST3_1
Chi_Caur_20_FUN_001708-T1	Chi_Caur_20_PST3_2
Chi_Caur_20_FUN_001709-T1	Chi_Caur_20_PDX3
Chi_Caur_20_FUN_001712-T1	Chi_Caur_20_CDC10
Chi_Caur_20_FUN_001713-T1	Chi_Caur_20_GLG2_2
Chi_Caur_20_FUN_001714-T1	Chi_Caur_20_ECM15
Chi_Caur_20_FUN_001715-T1	Chi_Caur_20_ADF1
Chi_Caur_20_FUN_001718-T1	Chi_Caur_20_GRE2_1
Chi_Caur_20_FUN_001719-T1	Chi_Caur_20_ATG9
Chi_Caur_20_FUN_001720-T1	Chi_Caur_20_NOP14
Chi_Caur_20_FUN_001721-T1	Chi_Caur_20_PIC2
Chi_Caur_20_FUN_001722-T1	Chi_Caur_20_AGE2
Chi_Caur_20_FUN_001724-T1	Chi_Caur_20_FCR3
Chi_Caur_20_FUN_001725-T1	Chi_Caur_20_STI1
Chi_Caur_20_FUN_001726-T1	Chi_Caur_20_HAL9_1
Chi_Caur_20_FUN_001727-T1	Chi_Caur_20_HAL9_2
Chi_Caur_20_FUN_001731-T1	Chi_Caur_20_RIM21
Chi_Caur_20_FUN_001732-T1	Chi_Caur_20_RIB2
Chi_Caur_20_FUN_001733-T1	Chi_Caur_20_sap61
Chi_Caur_20_FUN_001735-T1	Chi_Caur_20_ABD1
Chi_Caur_20_FUN_001736-T1	Chi_Caur_20_FSH1
Chi_Caur_20_FUN_001737-T1	Chi_Caur_20_RIT1
Chi_Caur_20_FUN_001739-T1	Chi_Caur_20_POP5
Chi_Caur_20_FUN_001740-T1	Chi_Caur_20_TFC4
Chi_Caur_20_FUN_001745-T1	Chi_Caur_20_POP4
Chi_Caur_20_FUN_001746-T1	Chi_Caur_20_RPC34
Chi_Caur_20_FUN_005873-T1	Chi_Caur_20_SKO1
Chi_Caur_20_FUN_005874-T1	Chi_Caur_20_MSB1
Chi_Caur_20_FUN_005878-T1	Chi_Caur_20_VMA2
Chi_Caur_20_FUN_005883-T1	Chi_Caur_20_ISC1
Chi_Caur_20_FUN_005884-T1	Chi_Caur_20_SPC25
Chi_Caur_20_FUN_005887-T1	Chi_Caur_20_ARC18
Chi_Caur_20_FUN_005889-T1	Chi_Caur_20_YAT1
Chi_Caur_20_FUN_005894-T1	Chi_Caur_20_AAH1
Chi_Caur_20_FUN_005900-T1	Chi_Caur_20_tmk2
Chi_Caur_20_FUN_001752-T1	Chi_Caur_20_UTR4
Chi_Caur_20_FUN_001756-T1	Chi_Caur_20_CTF1
Chi_Caur_20_FUN_001760-T1	Chi_Caur_20_cys12
Chi_Caur_20_FUN_001761-T1	Chi_Caur_20_PEX25
Chi_Caur_20_FUN_001765-T1	Chi_Caur_20_EXO70
Chi_Caur_20_FUN_001766-T1	Chi_Caur_20_CUP9
Chi_Caur_20_FUN_001770-T1	Chi_Caur_20_CEG1
Chi_Caur_20_FUN_001771-T1	Chi_Caur_20_SNT2
Chi_Caur_20_FUN_001772-T1	Chi_Caur_20_LEA1
Chi_Caur_20_FUN_001774-T1	Chi_Caur_20_MEP2
Chi_Caur_20_FUN_001775-T1	Chi_Caur_20_SYP1
Chi_Caur_20_FUN_001777-T1	Chi_Caur_20_GRC3
Chi_Caur_20_FUN_001781-T1	Chi_Caur_20_DIT2
Chi_Caur_20_FUN_001785-T1	Chi_Caur_20_DUR32
Chi_Caur_20_FUN_005904-T1	Chi_Caur_20_FLC2
Chi_Caur_20_FUN_005906-T1	Chi_Caur_20_OPT2_2
Chi_Caur_20_FUN_005913-T1	Chi_Caur_20_RRN3
Chi_Caur_20_FUN_005916-T1	Chi_Caur_20_GPI11
Chi_Caur_20_FUN_005918-T1	Chi_Caur_20_ALG7
Chi_Caur_20_FUN_005919-T1	Chi_Caur_20_SEH1
Chi_Caur_20_FUN_005920-T1	Chi_Caur_20_NSA1
Chi_Caur_20_FUN_005921-T1	Chi_Caur_20_ROM2
Chi_Caur_20_FUN_005922-T1	Chi_Caur_20_FIG4
Chi_Caur_20_FUN_001790-T1	Chi_Caur_20_HRT2
Chi_Caur_20_FUN_001792-T1	Chi_Caur_20_NPR2
Chi_Caur_20_FUN_001793-T1	Chi_Caur_20_HTZ1
Chi_Caur_20_FUN_001796-T1	Chi_Caur_20_ACS1
Chi_Caur_20_FUN_001797-T1	Chi_Caur_20_HEM4
Chi_Caur_20_FUN_001798-T1	Chi_Caur_20_SPT23
Chi_Caur_20_FUN_001802-T1	Chi_Caur_20_DOT5
Chi_Caur_20_FUN_001804-T1	Chi_Caur_20_ATP5
Chi_Caur_20_FUN_001805-T1	Chi_Caur_20_RML2
Chi_Caur_20_FUN_001807-T1	Chi_Caur_20_EST3
Chi_Caur_20_FUN_001809-T1	Chi_Caur_20_PLB1_1
Chi_Caur_20_FUN_001810-T1	Chi_Caur_20_TGL5
Chi_Caur_20_FUN_001812-T1	Chi_Caur_20_DIA2
Chi_Caur_20_FUN_001814-T1	Chi_Caur_20_GAM1
Chi_Caur_20_FUN_001822-T1	Chi_Caur_20_AIM21
Chi_Caur_20_FUN_001821-T1	Chi_Caur_20_CWC21
Chi_Caur_20_FUN_001823-T1	Chi_Caur_20_NTF2
Chi_Caur_20_FUN_001824-T1	Chi_Caur_20_tfa2
Chi_Caur_20_FUN_001827-T1	Chi_Caur_20_CLA4
Chi_Caur_20_FUN_001828-T1	Chi_Caur_20_HAL5
Chi_Caur_20_FUN_001829-T1	Chi_Caur_20_PKA1
Chi_Caur_20_FUN_001834-T1	Chi_Caur_20_RPA34
Chi_Caur_20_FUN_001837-T1	Chi_Caur_20_MIR1
Chi_Caur_20_FUN_005928-T1	Chi_Caur_20_HSP78
Chi_Caur_20_FUN_005929-T1	Chi_Caur_20_RPN8
Chi_Caur_20_FUN_005939-T1	Chi_Caur_20_rpl22
Chi_Caur_20_FUN_005940-T1	Chi_Caur_20_BIO2
Chi_Caur_20_FUN_001840-T1	Chi_Caur_20_PUF3
Chi_Caur_20_FUN_001842-T1	Chi_Caur_20_HSV2
Chi_Caur_20_FUN_001843-T1	Chi_Caur_20_cut9
Chi_Caur_20_FUN_001844-T1	Chi_Caur_20_MAK11
Chi_Caur_20_FUN_001845-T1	Chi_Caur_20_LYS1
Chi_Caur_20_FUN_001849-T1	Chi_Caur_20_ALD6
Chi_Caur_20_FUN_001850-T1	Chi_Caur_20_GDB1
Chi_Caur_20_FUN_001855-T1	Chi_Caur_20_PZF1
Chi_Caur_20_FUN_001857-T1	Chi_Caur_20_CEF1
Chi_Caur_20_FUN_001858-T1	Chi_Caur_20_RIM20
Chi_Caur_20_FUN_001859-T1	Chi_Caur_20_tit1
Chi_Caur_20_FUN_001860-T1	Chi_Caur_20_REG1
Chi_Caur_20_FUN_001862-T1	Chi_Caur_20_COX17
Chi_Caur_20_FUN_001866-T1	Chi_Caur_20_TPC1
Chi_Caur_20_FUN_001867-T1	Chi_Caur_20_MLH3
Chi_Caur_20_FUN_001871-T1	Chi_Caur_20_TES1
Chi_Caur_20_FUN_001872-T1	Chi_Caur_20_VPS33
Chi_Caur_20_FUN_001873-T1	Chi_Caur_20_COX9
Chi_Caur_20_FUN_001874-T1	Chi_Caur_20_COX8
Chi_Caur_20_FUN_001875-T1	Chi_Caur_20_PCF11
Chi_Caur_20_FUN_001877-T1	Chi_Caur_20_IDP1
Chi_Caur_20_FUN_001880-T1	Chi_Caur_20_COG6
Chi_Caur_20_FUN_001881-T1	Chi_Caur_20_DPH1
Chi_Caur_20_FUN_001886-T1	Chi_Caur_20_GCN20
Chi_Caur_20_FUN_001888-T1	Chi_Caur_20_MGR2
Chi_Caur_20_FUN_001890-T1	Chi_Caur_20_UBP6
Chi_Caur_20_FUN_001891-T1	Chi_Caur_20_HFD1
Chi_Caur_20_FUN_001893-T1	Chi_Caur_20_ATG18
Chi_Caur_20_FUN_005945-T1	Chi_Caur_20_ppk32
Chi_Caur_20_FUN_005946-T1	Chi_Caur_20_ssb2
Chi_Caur_20_FUN_005947-T1	Chi_Caur_20_FLU1
Chi_Caur_20_FUN_000244-T1	Chi_Caur_20_RPL26A
Chi_Caur_20_FUN_000246-T1	Chi_Caur_20_GON7
Chi_Caur_20_FUN_000248-T1	Chi_Caur_20_atp12
Chi_Caur_20_FUN_000249-T1	Chi_Caur_20_PSY2
Chi_Caur_20_FUN_000250-T1	Chi_Caur_20_SPS19_1
Chi_Caur_20_FUN_000251-T1	Chi_Caur_20_GCS1
Chi_Caur_20_FUN_000253-T1	Chi_Caur_20_kap95
